date,VXAZN,VIX9D,VIX,VXAPL
2011-05-18,31.41,16.25,16.23,24.84
2011-05-19,30.66,14.92,15.52,24.25
2011-05-20,30.24,18.1,17.43,24.96
2011-05-23,32.46,18.87,18.27,25.84
2011-05-24,31.34,17.87,17.82,25.78
2011-05-25,30.38,16.83,17.07,23.96
2011-05-26,29.92,14.62,16.09,23.06
2011-05-27,29.2,14.79,15.98,22.31
2011-05-31,29.88,14.89,15.45,22.74
2011-06-01,31.09,19.1,18.3,25.06
2011-06-02,30.86,18.93,18.09,24.23
2011-06-03,31.98,17.99,17.95,24.53
2011-06-06,32.88,19.35,18.49,24.81
2011-06-07,32.51,18.41,18.07,24.82
2011-06-08,32.51,19.02,18.79,24.15
2011-06-09,31.96,18.11,17.77,23.66
2011-06-10,32.45,18.92,18.86,24.92
2011-06-13,31.33,20.28,19.61,24.93
2011-06-14,30.57,18.44,18.26,22.73
2011-06-15,33.32,22.03,21.32,26.11
2011-06-16,35.71,24.63,22.73,29.57
2011-06-17,35.0,23.13,21.85,31.75
2011-06-20,35.01,20.74,19.99,32.22
2011-06-21,33.49,20.18,18.86,27.2
2011-06-22,33.11,18.64,18.52,26.94
2011-06-23,33.47,20.07,19.29,26.52
2011-06-24,33.91,22.47,21.1,28.31
2011-06-27,36.65,21.99,20.56,27.98
2011-06-28,35.62,19.83,19.17,26.83
2011-06-29,35.07,16.96,17.27,26.52
2011-06-30,34.34,15.14,16.52,25.78
2011-07-01,33.17,15.29,15.87,24.22
2011-07-05,35.89,15.85,16.06,26.08
2011-07-06,36.07,15.66,16.34,25.92
2011-07-07,35.47,15.29,15.95,26.33
2011-07-08,35.97,15.56,15.95,27.86
2011-07-11,38.52,20.14,18.39,30.24
2011-07-12,38.6,21.5,19.87,28.95
2011-07-13,38.85,20.65,19.91,28.54
2011-07-14,38.42,22.19,20.8,29.98
2011-07-15,38.44,19.82,19.53,30.63
2011-07-18,39.99,22.13,20.95,34.76
2011-07-19,38.67,19.69,19.21,32.64
2011-07-20,39.51,19.75,19.09,25.85
2011-07-21,39.99,17.54,17.56,24.52
2011-07-22,40.82,16.96,17.52,23.98
2011-07-25,43.01,20.4,19.35,25.95
2011-07-26,43.64,20.83,20.23,26.13
2011-07-27,35.2,24.41,22.98,29.38
2011-07-28,34.93,27.52,23.74,28.62
2011-07-29,35.91,30.35,25.25,30.69
2011-08-01,35.38,26.85,23.66,29.69
2011-08-02,37.12,27.78,24.79,30.47
2011-08-03,37.34,24.7,23.38,29.23
2011-08-04,44.84,39.89,31.66,37.87
2011-08-05,47.37,37.58,32.0,40.18
2011-08-08,59.21,68.0,48.0,50.49
2011-08-09,49.17,43.38,35.06,40.77
2011-08-10,58.72,56.66,42.99,46.54
2011-08-11,54.16,46.98,39.0,41.98
2011-08-12,49.59,38.41,36.36,38.76
2011-08-15,46.7,32.94,31.87,33.39
2011-08-16,45.74,33.09,32.85,32.97
2011-08-17,44.65,31.22,31.58,31.72
2011-08-18,56.05,46.55,42.67,44.32
2011-08-19,59.49,47.41,43.05,49.81
2011-08-22,60.53,44.57,42.44,45.9
2011-08-23,53.59,37.81,36.27,38.21
2011-08-24,53.43,37.43,35.9,37.48
2011-08-25,56.16,44.08,39.76,39.62
2011-08-26,50.78,36.34,35.59,35.87
2011-08-29,48.84,33.39,32.28,33.72
2011-08-30,48.35,34.67,32.89,33.42
2011-08-31,47.65,32.33,31.62,35.36
2011-09-01,46.6,31.78,31.82,34.91
2011-09-02,48.86,31.94,33.92,37.29
2011-09-06,51.99,39.24,37.0,38.84
2011-09-07,48.84,32.44,33.38,36.17
2011-09-08,49.18,34.41,34.32,36.28
2011-09-09,52.86,40.42,38.52,40.53
2011-09-12,52.89,40.45,38.59,41.09
2011-09-13,48.9,37.63,36.91,37.26
2011-09-14,46.37,35.03,34.6,34.82
2011-09-15,44.9,32.79,31.97,33.63
2011-09-16,44.6,32.52,30.98,32.21
2011-09-19,48.91,34.6,32.73,34.86
2011-09-20,48.43,34.49,32.86,36.02
2011-09-21,50.81,37.76,37.32,39.78
2011-09-22,57.68,43.49,41.35,44.46
2011-09-23,57.81,42.66,41.25,42.6
2011-09-26,57.6,40.17,39.02,43.79
2011-09-27,57.98,38.93,37.71,43.89
2011-09-28,58.21,42.81,41.08,45.46
2011-09-29,60.14,39.79,38.84,48.57
2011-09-30,61.89,43.73,42.96,50.71
2011-10-03,66.06,48.64,45.45,54.05
2011-10-04,63.02,41.47,40.82,54.63
2011-10-05,58.74,37.58,37.81,48.24
2011-10-06,57.77,34.96,36.27,47.31
2011-10-07,55.03,33.62,36.2,47.56
2011-10-10,53.86,31.3,33.02,45.08
2011-10-11,53.09,30.01,32.86,43.6
2011-10-12,52.6,29.02,31.26,41.65
2011-10-13,52.26,27.71,30.7,40.48
2011-10-14,51.36,26.49,28.24,39.87
2011-10-17,55.39,33.95,33.39,43.74
2011-10-18,52.66,32.21,31.56,39.94
2011-10-19,54.28,34.7,34.44,35.6
2011-10-20,54.49,36.7,34.78,35.0
2011-10-21,52.33,32.15,31.32,32.41
2011-10-24,50.37,30.19,29.26,30.56
2011-10-25,58.69,33.57,32.22,32.82
2011-10-26,47.22,30.33,29.86,32.32
2011-10-27,42.0,24.95,25.46,30.1
2011-10-28,40.43,23.03,24.53,28.59
2011-10-31,42.74,30.88,29.96,30.15
2011-11-01,47.61,36.72,34.77,35.43
2011-11-02,45.22,33.06,32.74,34.0
2011-11-03,42.7,29.5,30.5,30.49
2011-11-04,42.33,28.43,30.16,30.38
2011-11-07,42.72,28.39,29.85,30.8
2011-11-08,40.36,24.57,27.48,29.63
2011-11-09,47.52,38.14,36.16,35.08
2011-11-10,44.82,32.13,32.81,37.42
2011-11-11,41.62,28.03,30.04,34.0
2011-11-14,41.94,31.23,31.13,34.09
2011-11-15,41.52,31.57,31.22,32.56
2011-11-16,43.61,34.12,33.51,34.59
2011-11-17,48.79,32.62,34.51,37.71
2011-11-18,48.85,30.26,32.0,35.98
2011-11-21,50.92,33.34,32.91,38.16
2011-11-22,49.19,31.03,31.97,35.77
2011-11-23,51.41,33.6,33.98,38.62
2011-11-25,50.37,33.95,34.47,38.37
2011-11-28,50.54,31.88,32.13,36.85
2011-11-29,50.03,30.4,30.64,36.53
2011-11-30,47.46,27.43,27.8,33.0
2011-12-01,46.36,27.0,27.41,32.72
2011-12-02,44.33,27.78,27.52,31.96
2011-12-05,44.6,28.84,27.84,32.81
2011-12-06,44.56,28.5,28.13,32.54
2011-12-07,46.13,30.19,28.67,33.45
2011-12-08,46.57,31.62,30.59,34.31
2011-12-09,42.64,24.44,26.38,32.67
2011-12-12,42.0,25.99,25.67,32.08
2011-12-13,44.89,25.63,25.41,33.17
2011-12-14,46.74,25.62,26.04,34.44
2011-12-15,45.88,24.07,25.11,33.78
2011-12-16,41.92,22.76,24.29,32.93
2011-12-19,41.7,23.16,24.92,32.18
2011-12-20,39.26,21.55,23.22,30.34
2011-12-21,41.12,20.62,21.43,29.86
2011-12-22,39.0,19.72,21.16,28.91
2011-12-23,39.43,17.81,20.73,28.19
2011-12-27,42.84,20.6,21.91,31.05
2011-12-28,44.31,22.42,23.52,32.08
2011-12-29,45.17,19.42,22.65,32.59
2011-12-30,45.12,19.36,23.4,32.69
2012-01-03,46.12,20.63,22.97,33.29
2012-01-04,45.94,19.32,22.22,31.09
2012-01-05,44.7,18.25,21.48,30.55
2012-01-06,44.6,17.01,20.63,30.07
2012-01-09,46.4,17.61,21.07,32.05
2012-01-10,45.5,17.48,20.69,31.47
2012-01-11,45.86,17.12,21.05,31.48
2012-01-12,46.05,16.65,20.47,32.64
2012-01-13,46.91,17.69,20.91,32.61
2012-01-17,48.46,22.07,22.2,33.88
2012-01-18,47.61,20.67,20.89,32.7
2012-01-19,45.6,17.41,19.87,32.45
2012-01-20,43.67,16.12,18.28,33.56
2012-01-23,43.27,18.12,18.67,33.49
2012-01-24,43.09,18.08,18.91,33.16
2012-01-25,42.72,17.36,18.31,22.18
2012-01-26,43.56,16.4,18.57,21.48
2012-01-27,45.1,16.63,18.53,21.24
2012-01-30,50.75,18.47,19.4,21.52
2012-01-31,54.47,18.44,19.44,21.14
2012-02-01,34.86,16.87,18.55,20.75
2012-02-02,34.26,15.78,17.98,19.67
2012-02-03,32.71,15.34,17.1,19.55
2012-02-06,33.35,16.64,17.76,20.0
2012-02-07,32.65,16.11,17.65,22.63
2012-02-08,32.31,16.33,18.16,24.7
2012-02-09,33.52,16.56,18.63,27.31
2012-02-10,34.93,19.66,20.79,29.09
2012-02-13,34.17,18.45,19.04,30.82
2012-02-14,33.98,19.23,19.54,31.52
2012-02-15,36.93,21.26,21.14,32.93
2012-02-16,37.92,17.12,19.22,32.62
2012-02-17,35.71,16.23,17.78,33.43
2012-02-21,35.41,17.44,18.19,32.77
2012-02-22,34.08,17.09,18.19,32.78
2012-02-23,34.26,14.83,16.8,30.34
2012-02-24,32.4,15.09,17.31,28.76
2012-02-27,33.45,16.94,18.19,29.69
2012-02-28,33.82,16.57,17.96,30.96
2012-02-29,34.06,16.85,18.43,34.6
2012-03-01,33.96,15.06,17.26,34.24
2012-03-02,33.86,14.44,17.29,32.47
2012-03-05,35.01,15.98,18.05,33.81
2012-03-06,36.92,20.1,20.87,34.4
2012-03-07,34.79,17.37,19.07,32.91
2012-03-08,33.88,16.98,17.95,30.08
2012-03-09,32.28,15.3,17.11,29.44
2012-03-12,27.85,15.54,15.64,28.99
2012-03-13,27.12,16.35,14.8,28.31
2012-03-14,27.58,16.72,15.31,37.24
2012-03-15,30.34,14.29,15.42,42.06
2012-03-16,28.46,13.47,14.47,40.73
2012-03-19,28.27,14.62,15.04,38.9
2012-03-20,30.77,15.31,15.58,36.89
2012-03-21,30.66,15.37,15.13,33.6
2012-03-22,32.08,15.9,15.57,32.98
2012-03-23,32.59,14.33,14.82,32.39
2012-03-26,34.74,14.3,14.26,31.89
2012-03-27,36.44,15.43,15.59,32.3
2012-03-28,37.57,14.93,15.47,34.07
2012-03-29,38.92,14.55,15.48,34.69
2012-03-30,37.8,14.2,15.5,35.46
2012-04-02,38.47,14.77,15.64,34.14
2012-04-03,38.63,14.36,15.66,34.37
2012-04-04,39.16,12.92,16.44,35.01
2012-04-05,38.19,14.7,16.7,36.41
2012-04-09,41.57,17.87,18.81,40.13
2012-04-10,44.33,19.84,20.39,42.84
2012-04-11,42.84,18.69,20.02,43.98
2012-04-12,42.93,15.99,17.2,42.72
2012-04-13,42.73,19.07,19.55,44.82
2012-04-16,44.6,20.13,19.55,48.77
2012-04-17,44.07,18.84,18.46,46.78
2012-04-18,44.08,18.85,18.64,45.95
2012-04-19,43.75,18.09,18.36,48.11
2012-04-20,42.49,16.85,17.44,47.87
2012-04-23,44.52,19.1,18.97,46.6
2012-04-24,42.62,17.87,18.1,42.17
2012-04-25,43.27,16.14,16.82,33.65
2012-04-26,46.93,14.7,16.24,32.58
2012-04-27,34.28,14.65,16.32,32.31
2012-04-30,36.42,16.55,17.15,34.04
2012-05-01,35.19,15.63,16.6,32.0
2012-05-02,34.96,16.23,16.88,31.17
2012-05-03,34.72,16.94,17.56,30.74
2012-05-04,34.79,18.42,19.16,31.97
2012-05-07,35.76,18.46,18.94,32.81
2012-05-08,36.38,19.09,19.05,33.66
2012-05-09,37.73,20.24,20.08,33.29
2012-05-10,36.85,18.64,18.83,31.49
2012-05-11,36.36,20.19,19.89,30.4
2012-05-14,38.78,22.56,21.87,32.22
2012-05-15,38.73,22.63,21.97,32.32
2012-05-16,40.87,22.41,22.27,34.37
2012-05-17,43.82,25.44,24.49,37.29
2012-05-18,45.01,26.6,25.1,35.92
2012-05-21,40.42,21.93,22.01,32.72
2012-05-22,41.13,22.03,22.48,33.03
2012-05-23,40.15,21.75,22.33,33.83
2012-05-24,40.54,19.22,21.54,33.51
2012-05-25,38.82,19.21,21.76,33.28
2012-05-29,39.19,19.48,21.03,32.3
2012-05-30,40.89,23.39,24.14,32.86
2012-05-31,40.5,22.41,24.06,32.84
2012-06-01,43.32,26.2,26.66,37.14
2012-06-04,42.91,24.67,26.12,37.99
2012-06-05,40.83,23.17,24.68,35.69
2012-06-06,38.28,19.31,22.16,32.16
2012-06-07,37.06,19.62,21.72,30.99
2012-06-08,35.99,19.85,21.23,29.09
2012-06-11,35.77,26.39,23.56,27.52
2012-06-12,35.16,24.22,22.09,25.37
2012-06-13,35.83,26.19,24.27,27.05
2012-06-14,35.06,25.22,21.68,27.7
2012-06-15,34.51,24.32,21.11,27.17
2012-06-18,31.05,19.17,18.32,26.83
2012-06-19,30.57,19.53,18.38,27.04
2012-06-20,30.64,17.44,17.24,26.31
2012-06-21,31.53,20.92,20.08,27.24
2012-06-22,30.71,17.94,18.11,26.31
2012-06-25,34.13,20.4,20.38,29.48
2012-06-26,35.95,18.74,19.72,29.37
2012-06-27,36.66,17.12,19.45,28.71
2012-06-28,36.95,18.14,19.71,28.66
2012-06-29,36.29,15.01,17.08,27.59
2012-07-02,37.54,15.11,16.8,29.08
2012-07-03,33.04,14.68,16.66,29.24
2012-07-05,38.02,15.78,17.5,29.9
2012-07-06,37.92,15.01,17.1,31.04
2012-07-09,39.92,17.13,17.98,32.11
2012-07-10,42.19,18.1,18.72,35.06
2012-07-11,42.11,17.26,17.95,35.45
2012-07-12,42.2,18.01,18.33,35.14
2012-07-13,41.26,14.7,16.74,34.7
2012-07-16,43.07,16.53,17.11,35.14
2012-07-17,42.21,15.63,16.48,34.3
2012-07-18,41.81,15.0,16.16,34.68
2012-07-19,44.19,14.32,15.45,34.11
2012-07-20,46.73,15.61,16.27,33.53
2012-07-23,47.07,19.02,18.62,34.82
2012-07-24,47.4,21.16,20.47,34.34
2012-07-25,48.45,19.31,19.34,25.33
2012-07-26,51.19,17.8,17.53,24.53
2012-07-27,35.16,16.3,16.7,23.32
2012-07-30,33.84,18.86,18.03,24.0
2012-07-31,34.43,19.86,18.93,26.29
2012-08-01,33.51,20.79,18.96,26.3
2012-08-02,32.5,16.64,17.57,25.94
2012-08-03,30.78,14.2,15.64,24.52
2012-08-06,31.26,14.85,15.95,25.1
2012-08-07,30.49,14.68,15.99,24.36
2012-08-08,30.05,13.52,15.32,24.06
2012-08-09,29.37,13.0,15.28,23.4
2012-08-10,27.28,12.45,14.74,22.22
2012-08-13,26.15,13.15,13.7,20.03
2012-08-14,26.57,13.02,14.85,21.05
2012-08-15,26.73,12.37,14.63,21.58
2012-08-16,28.56,12.35,14.29,21.22
2012-08-17,26.24,11.5,13.45,22.78
2012-08-20,26.27,12.24,14.02,27.28
2012-08-21,28.33,13.21,15.02,29.12
2012-08-22,29.57,13.15,15.11,29.2
2012-08-23,29.77,13.67,15.96,29.96
2012-08-24,29.96,13.1,15.18,29.05
2012-08-27,30.82,14.89,16.35,28.68
2012-08-28,30.51,15.21,16.49,28.0
2012-08-29,30.2,15.29,17.06,27.65
2012-08-30,31.74,16.87,17.83,28.16
2012-08-31,31.03,15.73,17.47,27.72
2012-09-04,33.38,17.43,17.98,30.32
2012-09-05,32.53,17.9,17.74,29.76
2012-09-06,32.15,14.98,15.6,28.68
2012-09-07,30.88,13.25,14.38,28.56
2012-09-10,31.2,16.94,16.28,31.29
2012-09-11,31.52,16.94,16.41,31.11
2012-09-12,31.18,15.95,15.8,29.29
2012-09-13,29.34,14.46,14.05,27.19
2012-09-14,29.54,14.12,14.51,26.71
2012-09-17,29.18,14.1,14.59,26.5
2012-09-18,28.56,13.44,14.18,26.01
2012-09-19,28.01,13.07,13.88,25.29
2012-09-20,28.18,12.89,14.07,26.52
2012-09-21,27.05,13.22,13.98,27.52
2012-09-24,30.74,13.23,14.15,29.88
2012-09-25,32.17,14.8,15.43,32.45
2012-09-26,33.29,16.44,16.81,34.65
2012-09-27,33.44,14.05,14.84,33.18
2012-09-28,33.91,15.24,15.73,34.93
2012-10-01,35.52,15.63,16.32,36.54
2012-10-02,35.51,14.56,15.71,36.06
2012-10-03,35.74,14.11,15.43,34.45
2012-10-04,36.02,13.43,14.55,34.27
2012-10-05,35.86,12.23,14.33,37.03
2012-10-08,38.05,14.17,15.11,39.4
2012-10-09,40.72,15.98,16.37,38.68
2012-10-10,41.42,15.93,16.29,38.05
2012-10-11,41.52,14.47,15.59,37.91
2012-10-12,41.78,15.49,16.14,37.03
2012-10-15,43.37,14.32,15.27,36.79
2012-10-16,42.79,13.57,15.22,36.96
2012-10-17,42.9,13.22,15.07,36.31
2012-10-18,44.62,13.65,15.03,37.79
2012-10-19,45.7,17.64,17.06,43.78
2012-10-22,47.56,16.78,16.62,39.69
2012-10-23,49.01,20.61,18.83,39.87
2012-10-24,48.88,18.94,18.33,38.34
2012-10-25,52.42,18.27,18.12,37.96
2012-10-26,33.52,16.8,17.81,31.3
2012-10-31,33.27,19.15,18.6,31.76
2012-11-01,31.3,17.35,16.69,29.33
2012-11-02,31.93,18.51,17.59,32.82
2012-11-05,32.85,20.45,18.42,31.78
2012-11-06,31.98,19.3,17.58,31.14
2012-11-07,33.08,19.87,19.08,33.24
2012-11-08,33.83,18.18,18.49,37.64
2012-11-09,33.59,18.5,18.61,36.43
2012-11-12,32.28,16.27,16.68,32.71
2012-11-13,31.74,16.25,16.65,31.25
2012-11-14,32.31,18.67,17.92,31.36
2012-11-15,32.66,18.93,17.99,34.94
2012-11-16,32.51,17.06,16.41,38.2
2012-11-19,30.52,15.57,15.24,34.36
2012-11-20,30.04,15.24,15.08,33.3
2012-11-21,31.07,15.33,15.31,32.47
2012-11-23,27.55,15.25,15.14,31.59
2012-11-26,31.87,16.01,15.5,32.53
2012-11-27,30.69,16.12,15.92,32.52
2012-11-28,30.37,15.72,15.51,32.68
2012-11-29,29.92,15.2,15.06,31.92
2012-11-30,29.9,15.81,15.87,32.55
2012-12-03,30.94,17.1,16.64,33.37
2012-12-04,31.19,17.19,17.12,34.43
2012-12-05,31.42,15.98,16.46,40.21
2012-12-06,31.45,15.95,16.58,40.22
2012-12-07,30.3,15.25,15.9,41.59
2012-12-10,31.96,15.16,16.05,41.68
2012-12-11,31.27,15.21,15.57,38.77
2012-12-12,30.84,15.26,15.95,38.97
2012-12-13,31.38,15.77,16.56,39.79
2012-12-14,31.46,16.49,17.0,43.63
2012-12-17,31.05,16.57,16.34,42.88
2012-12-18,30.65,16.22,15.57,40.08
2012-12-19,31.03,18.47,17.36,40.27
2012-12-20,32.19,19.04,17.67,39.58
2012-12-21,31.65,18.2,17.84,39.47
2012-12-24,28.69,20.12,17.84,37.42
2012-12-26,37.87,21.48,19.48,39.6
2012-12-27,38.21,21.68,19.47,39.73
2012-12-28,39.09,26.93,22.72,41.73
2012-12-31,40.45,20.27,18.02,41.01
2013-01-02,38.56,12.94,14.68,38.1
2013-01-03,38.6,13.3,14.56,37.07
2013-01-04,37.57,11.62,13.83,38.34
2013-01-07,39.33,11.99,13.79,39.6
2013-01-08,39.62,11.76,13.62,38.53
2013-01-09,39.99,11.6,13.81,39.49
2013-01-10,39.7,11.17,13.49,40.46
2013-01-11,40.28,11.22,13.36,40.59
2013-01-14,41.18,12.15,13.52,43.49
2013-01-15,40.31,12.05,13.55,44.97
2013-01-16,39.57,11.83,13.42,44.27
2013-01-17,39.9,12.39,13.57,43.08
2013-01-18,37.77,10.9,12.46,42.75
2013-01-22,37.95,11.21,12.43,42.92
2013-01-23,38.29,11.04,12.46,43.84
2013-01-24,40.24,11.12,12.69,32.71
2013-01-25,42.32,11.63,12.89,32.83
2013-01-28,44.64,13.01,13.57,30.93
2013-01-29,49.93,13.16,13.31,28.72
2013-01-30,31.23,14.24,14.32,28.2
2013-01-31,32.1,14.03,14.28,26.87
2013-02-01,30.16,10.85,12.9,27.32
2013-02-04,30.93,14.25,14.67,29.64
2013-02-05,31.17,12.78,13.72,28.11
2013-02-06,30.74,12.04,13.41,29.66
2013-02-07,30.29,12.03,13.5,29.65
2013-02-08,30.12,11.38,13.02,28.64
2013-02-11,30.78,11.86,12.94,30.79
2013-02-12,29.73,11.05,12.64,31.3
2013-02-13,30.15,11.09,12.98,30.51
2013-02-14,29.64,10.81,12.66,29.64
2013-02-15,28.72,10.79,12.46,28.07
2013-02-19,29.3,11.43,12.31,29.35
2013-02-20,30.92,15.36,14.68,30.8
2013-02-21,30.94,16.01,15.22,30.75
2013-02-22,30.34,14.58,14.17,29.66
2013-02-25,34.25,21.87,18.99,32.11
2013-02-26,33.27,18.11,16.87,31.9
2013-02-27,31.88,14.91,14.73,30.48
2013-02-28,31.1,15.99,15.51,30.05
2013-03-01,30.57,14.55,15.36,32.04
2013-03-04,30.25,12.93,14.01,34.86
2013-03-05,30.06,12.54,13.48,31.95
2013-03-06,29.36,12.22,13.53,32.55
2013-03-07,28.89,11.69,13.06,32.51
2013-03-08,27.84,10.77,12.59,30.53
2013-03-11,21.4,11.25,11.56,28.63
2013-03-12,23.03,12.48,12.27,29.92
2013-03-13,22.16,11.42,11.83,29.53
2013-03-14,23.07,11.08,11.3,28.65
2013-03-15,21.57,10.5,11.3,28.08
2013-03-18,25.76,13.46,13.36,29.49
2013-03-19,27.95,14.84,14.39,29.55
2013-03-20,27.93,13.65,12.67,29.74
2013-03-21,28.07,16.01,13.99,29.0
2013-03-22,28.65,15.23,13.57,28.92
2013-03-25,29.74,14.22,13.74,29.21
2013-03-26,29.26,11.75,12.77,27.95
2013-03-27,29.76,12.29,13.15,29.55
2013-03-28,30.19,11.03,12.7,31.08
2013-04-01,32.59,12.97,13.58,35.75
2013-04-02,32.69,11.62,12.78,35.09
2013-04-03,33.03,14.3,14.21,35.54
2013-04-04,33.71,13.62,13.89,36.16
2013-04-05,34.32,13.59,13.92,37.71
2013-04-08,35.41,13.15,13.19,38.28
2013-04-09,35.4,12.42,12.84,36.93
2013-04-10,36.18,11.47,12.36,36.42
2013-04-11,36.46,11.05,12.24,36.03
2013-04-12,37.35,11.37,12.06,36.1
2013-04-15,40.8,20.67,17.27,41.0
2013-04-16,39.33,14.41,13.96,38.39
2013-04-17,40.98,18.77,16.51,45.56
2013-04-18,43.36,19.3,17.56,45.22
2013-04-19,41.48,15.25,14.97,43.5
2013-04-22,43.22,14.85,14.39,42.71
2013-04-23,42.94,13.09,13.48,43.28
2013-04-24,43.0,13.32,13.61,30.33
2013-04-25,40.05,13.0,13.62,28.63
2013-04-26,29.15,12.85,13.61,26.57
2013-04-29,30.98,13.5,13.71,28.58
2013-04-30,29.91,13.37,13.52,28.69
2013-05-01,30.78,15.03,14.49,29.22
2013-05-02,29.72,13.03,13.59,27.38
2013-05-03,27.94,11.68,12.85,26.11
2013-05-06,28.86,11.64,12.66,27.52
2013-05-07,27.81,11.73,12.83,27.46
2013-05-08,27.34,11.27,12.66,26.69
2013-05-09,26.7,11.97,13.13,26.72
2013-05-10,26.62,11.15,12.59,26.28
2013-05-13,26.48,13.08,12.55,26.58
2013-05-14,25.43,13.33,12.77,26.82
2013-05-15,27.27,13.63,12.81,30.22
2013-05-16,27.23,13.27,13.07,29.7
2013-05-17,26.58,12.6,12.45,28.9
2013-05-20,27.27,13.14,13.02,28.35
2013-05-21,26.96,13.56,13.37,28.8
2013-05-22,26.76,14.05,13.82,28.47
2013-05-23,27.04,14.07,14.07,28.39
2013-05-24,26.64,13.19,13.99,27.31
2013-05-28,27.85,15.6,14.48,27.86
2013-05-29,28.05,15.76,14.83,27.72
2013-05-30,27.56,14.69,14.53,27.54
2013-05-31,27.98,16.7,16.3,27.23
2013-06-03,28.96,17.24,16.28,28.34
2013-06-04,28.92,16.89,16.27,27.96
2013-06-05,29.8,18.54,17.5,28.53
2013-06-06,29.83,17.25,16.63,29.48
2013-06-07,29.45,14.21,15.14,29.06
2013-06-10,29.47,15.16,15.44,27.94
2013-06-11,28.66,17.47,17.07,27.13
2013-06-12,29.08,19.1,18.59,27.23
2013-06-13,28.58,15.62,16.41,26.13
2013-06-14,28.92,16.9,17.15,26.42
2013-06-17,28.25,17.24,16.8,25.16
2013-06-18,27.61,17.62,16.61,24.4
2013-06-19,27.62,17.62,16.64,24.4
2013-06-20,31.01,23.4,20.49,27.83
2013-06-21,30.43,20.56,18.9,28.23
2013-06-24,32.09,22.32,20.11,30.64
2013-06-25,31.19,18.98,18.47,29.63
2013-06-26,30.66,17.02,17.21,29.94
2013-06-27,30.99,16.1,16.86,30.67
2013-06-28,30.63,15.98,16.86,30.18
2013-07-01,33.54,16.07,16.37,30.29
2013-07-02,33.48,15.56,16.44,29.23
2013-07-03,33.54,15.94,16.2,29.06
2013-07-05,33.98,13.08,14.89,29.75
2013-07-08,35.53,14.22,14.78,30.32
2013-07-09,34.97,13.45,14.35,31.01
2013-07-10,35.3,13.51,14.21,30.59
2013-07-11,36.58,13.04,14.01,29.67
2013-07-12,36.86,12.33,13.84,29.57
2013-07-15,39.06,13.05,13.79,30.92
2013-07-16,38.06,13.62,14.42,30.15
2013-07-17,37.23,12.57,13.78,29.27
2013-07-18,37.35,12.48,13.77,28.74
2013-07-19,37.21,11.61,12.54,30.2
2013-07-22,37.08,11.79,12.29,29.88
2013-07-23,35.59,12.58,12.66,30.23
2013-07-24,36.1,13.13,13.18,23.46
2013-07-25,37.58,12.82,12.97,23.92
2013-07-26,26.15,11.97,12.72,22.92
2013-07-29,26.5,13.23,13.39,23.6
2013-07-30,25.97,13.53,13.39,23.26
2013-07-31,26.39,13.33,13.45,23.07
2013-08-01,26.33,12.25,12.94,23.03
2013-08-02,24.79,10.2,11.98,23.09
2013-08-05,25.33,10.61,11.84,24.28
2013-08-06,25.64,11.8,12.72,23.6
2013-08-07,25.75,11.95,12.98,23.73
2013-08-08,25.34,11.52,12.73,22.88
2013-08-09,24.93,13.23,13.41,22.51
2013-08-12,24.01,13.68,12.81,24.41
2013-08-13,23.75,12.67,12.31,27.62
2013-08-14,24.07,13.28,13.04,28.86
2013-08-15,26.43,16.43,14.73,29.08
2013-08-16,25.79,15.71,14.37,29.71
2013-08-19,25.63,15.49,15.1,30.97
2013-08-20,24.98,14.27,14.91,30.54
2013-08-21,25.87,15.21,15.94,29.98
2013-08-22,25.96,12.99,14.76,29.31
2013-08-23,25.25,11.82,13.98,28.67
2013-08-26,26.32,13.93,14.99,29.1
2013-08-27,27.94,16.04,16.77,31.63
2013-08-28,27.46,15.47,16.49,30.86
2013-08-29,27.11,15.41,16.81,30.2
2013-08-30,27.45,15.87,17.01,31.05
2013-09-03,27.72,15.97,16.61,31.34
2013-09-04,26.96,14.28,15.88,30.62
2013-09-05,26.75,14.38,15.77,30.82
2013-09-06,26.91,14.57,15.85,31.26
2013-09-09,26.75,15.01,15.63,30.76
2013-09-10,25.23,13.35,14.53,29.87
2013-09-11,24.72,12.31,13.82,29.49
2013-09-12,24.93,13.03,14.29,27.72
2013-09-13,24.4,12.6,14.16,27.36
2013-09-16,23.57,14.04,14.38,28.53
2013-09-17,24.55,14.49,14.53,27.82
2013-09-18,25.13,13.4,13.59,27.86
2013-09-19,25.14,12.03,13.16,28.13
2013-09-20,26.39,12.42,13.12,29.56
2013-09-23,28.6,13.97,14.31,29.95
2013-09-24,29.05,13.75,14.08,29.48
2013-09-25,29.63,13.79,14.01,30.16
2013-09-26,30.4,14.12,14.06,29.68
2013-09-27,30.56,16.22,15.46,30.62
2013-09-30,32.63,17.73,16.6,32.37
2013-10-01,32.76,14.67,15.54,31.08
2013-10-02,33.67,15.81,16.6,30.6
2013-10-03,34.65,17.58,17.67,31.04
2013-10-04,34.29,16.62,16.74,30.57
2013-10-07,37.02,20.18,19.41,31.92
2013-10-08,40.02,21.87,20.34,34.01
2013-10-09,40.76,20.39,19.6,34.14
2013-10-10,38.55,17.34,16.48,32.95
2013-10-11,37.62,16.8,15.72,31.93
2013-10-14,39.36,19.1,16.07,32.26
2013-10-15,39.36,23.54,18.66,31.61
